"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.718677128E2,-6.547657270E-1,-1.212086728E0,-1.010079022E0
2.718776598E2,-7.756631964E-1,-8.512035216E-1,-1.410116866E0
2.718876068E2,-8.374630764E-1,-5.083502411E-1,-1.808126310E0
2.718975538E2,-8.242768742E-1,-1.440437456E-1,-2.256098458E0
2.719075008E2,-8.388115905E-1,1.206162731E-1,-2.712004693E0
2.719174478E2,-8.070765585E-1,3.928567319E-1,-3.202607721E0
2.719273948E2,-7.592058425E-1,6.019573663E-1,-3.715688031E0
2.719373418E2,-7.032491581E-1,6.791276394E-1,-4.100527207E0
2.719472888E2,-5.651796589E-1,8.198605453E-1,-4.418701108E0
2.719572358E2,-3.302110521E-1,9.177558723E-1,-4.603705257E0
2.719671828E2,3.130051084E-2,1.073253436E0,-4.746004851E0
2.719771298E2,3.577517302E-1,1.176872749E0,-4.773413674E0
2.719870768E2,6.083943833E-1,1.225907353E0,-4.702465898E0
2.719970238E2,7.850620839E-1,1.270466791E0,-4.496814646E0
2.720069708E2,8.855594219E-1,1.331117035E0,-4.066333274E0
2.720169178E2,8.790705474E-1,1.512548389E0,-3.651023673E0
2.720268648E2,9.831069126E-1,1.801316350E0,-3.011672741E0
2.720368118E2,9.046876377E-1,1.997707513E0,-2.392697602E0
2.720467588E2,7.345991510E-1,2.133923665E0,-1.654911134E0
2.720567058E2,5.437404773E-1,2.250857453E0,-8.010720527E-1
2.720666528E2,5.055750429E-1,2.302878668E0,2.575803745E-1
2.720765998E2,6.122802966E-1,2.348727125E0,1.448252406E0
2.720865468E2,7.105757193E-1,2.201156997E0,2.483577366E0
2.720964938E2,8.093718830E-1,1.927479676E0,3.444359683E0
2.721064408E2,9.860575638E-1,1.617376248E0,4.217306044E0
2.721163878E2,1.196756352E0,1.377309454E0,4.780654866E0
2.721263338E2,1.299061283E0,1.124055069E0,5.182390741E0
2.721362808E2,1.226173109E0,1.019402115E0,5.454556995E0
2.721462278E2,1.334688661E0,1.448749127E0,5.449502077E0
2.721561748E2,1.518777721E0,1.667488202E0,5.249493388E0
2.721661218E2,1.421979697E0,1.415802113E0,4.864309226E0
2.721760688E2,1.152639402E0,6.455769007E-1,4.587493851E0
2.721860158E2,7.647759001E-1,-7.105691412E-1,4.444897218E0
2.721959628E2,6.497450884E-1,-1.837745527E0,4.324080294E0
2.722059098E2,8.903240255E-1,-2.296150716E0,3.841796100E0
2.722158568E2,1.299529353E0,-2.347868461E0,2.969682716E0
2.722258038E2,1.705775478E0,-2.325724179E0,2.295907472E0
2.722357508E2,1.796198575E0,-2.479392514E0,1.719179050E0
2.722456978E2,1.656234797E0,-2.790424918E0,1.340447291E0
2.722556448E2,1.456046014E0,-2.976418709E0,1.293619280E0
2.722655918E2,1.153852553E0,-2.971129025E0,1.380940429E0
2.722755388E2,6.382971903E-1,-2.886831763E0,1.282164584E0
2.722854858E2,1.413703986E-1,-2.662990993E0,1.053890455E0
2.722954328E2,-2.526234705E-1,-2.323228733E0,7.055624628E-1
2.723053798E2,-5.618432377E-1,-1.935555850E0,2.334465766E-1
2.723153268E2,-8.115859312E-1,-1.509624489E0,-2.856546110E-1
2.723252738E2,-1.015709452E0,-1.124005441E0,-8.599014741E-1
2.723352208E2,-1.116299176E0,-7.073237903E-1,-1.414851941E0
2.723451678E2,-1.262359773E0,-4.091668090E-1,-1.991647605E0
2.723551148E2,-1.434132696E0,-1.405978718E-1,-2.601465420E0
2.723650618E2,-1.479618333E0,1.628058527E-1,-3.132092639E0
2.723750088E2,-1.458242228E0,4.956859394E-1,-3.691591070E0
2.723849558E2,-1.319067970E0,7.241224755E-1,-4.148787786E0
2.723949028E2,-1.138796996E0,9.058832471E-1,-4.494329579E0
2.724048498E2,-9.496123803E-1,1.030981064E0,-4.760578451E0
2.724147968E2,-7.526940908E-1,1.125631990E0,-4.977548159E0
2.724247428E2,-5.285961887E-1,1.228260127E0,-5.027075830E0
2.724346898E2,-4.023284172E-1,1.289797247E0,-4.938746620E0
2.724446368E2,-3.521457122E-1,1.179867108E0,-4.640970147E0
2.724545838E2,-2.269426455E-1,1.054167613E0,-4.182106975E0
2.724645308E2,-1.328841884E-1,8.801150063E-1,-3.635608073E0
2.724744778E2,-2.744193323E-2,7.284043184E-1,-3.042529668E0
2.724844248E2,3.714326799E-2,5.159706614E-1,-2.438458496E0
2.724943718E2,9.715565421E-2,2.242061121E-1,-1.857745782E0
2.725043188E2,2.459722627E-1,-4.500378963E-2,-1.264063944E0
2.725142658E2,4.746246341E-1,-1.834901588E-1,-6.861000055E-1
2.725242128E2,7.408008541E-1,-2.204443424E-1,-1.910934395E-1
2.725341598E2,8.931659916E-1,-2.557657276E-1,2.715160435E-1
2.725441068E2,9.927235358E-1,-2.538757248E-1,6.724672222E-1
2.725540538E2,9.348716227E-1,-2.817429699E-1,1.059200896E0
2.725640008E2,7.433470242E-1,-1.867874768E-1,1.375601336E0
2.725739478E2,5.428184444E-1,2.548541833E-2,1.691832207E0
2.725838948E2,2.913552077E-1,1.770838762E-1,2.172000294E0
2.725938418E2,1.217342790E-1,1.978501530E-1,2.785571437E0
2.726037888E2,-4.442129731E-3,2.394190688E-1,3.295106580E0
2.726137358E2,3.341195503E-1,9.103145595E-1,3.814828157E0
2.726236828E2,6.165385314E-1,1.349696271E0,4.326282941E0
2.726336298E2,3.247693408E-1,1.268138722E0,4.060526989E0
2.726435768E2,-3.141596411E-1,2.918025197E-1,3.976925254E0
2.726535238E2,-8.686236195E-1,-7.496258374E-1,3.928610880E0
2.726634708E2,-1.005016722E0,-1.202710279E0,3.582108389E0
2.726734178E2,-9.044963606E-1,-1.547708282E0,3.194231585E0
2.726833648E2,-6.436530206E-1,-1.931846084E0,2.990350285E0
2.726933118E2,-6.201818584E-1,-2.132737995E0,2.647297066E0
2.727032588E2,-8.407154439E-1,-2.256487737E0,2.221603394E0
2.727132048E2,-1.076073329E0,-2.060147152E0,2.090028178E0
2.727231518E2,-1.386189913E0,-1.660364393E0,1.819102119E0
2.727330988E2,-1.682331798E0,-1.252215877E0,1.632684113E0
2.727430458E2,-1.796498245E0,-7.006350142E-1,1.350592210E0
2.727529928E2,-1.821179050E0,-1.620958911E-1,9.556946540E-1
2.727629398E2,-1.784571533E0,3.300004061E-1,4.429014426E-1
2.727728868E2,-1.670013030E0,7.358237772E-1,-8.234399915E-2
2.727828338E2,-1.528232376E0,8.859425607E-1,-5.308780646E-1
2.727927808E2,-1.311099823E0,7.531000337E-1,-7.711997974E-1
2.728027278E2,-1.102903205E0,5.071768145E-1,-9.358129513E-1
2.728126749E2,-8.051348443E-1,2.572752960E-1,-1.083598403E0
2.728226219E2,-5.428409562E-1,-1.806844454E-2,-1.235226645E0
2.728325689E2,-3.513994613E-1,-2.197817067E-1,-1.539932070E0
2.728425159E2,-1.661933640E-1,-3.108919977E-1,-1.996267490E0
2.728524629E2,-1.946011841E-2,-1.879673352E-1,-2.559836168E0
2.728624099E2,1.613261417E-1,-1.721576153E-1,-3.075719048E0
2.728723569E2,4.484485500E-1,-8.582027849E-2,-3.783187119E0
2.728823039E2,4.243127786E-1,-5.424326378E-1,-4.352808250E0
2.728922509E2,4.391549123E-1,-3.012372032E-1,-3.878465159E0
2.729021979E2,7.418759378E-1,4.447826381E-1,-4.363388786E0
2.729121449E2,8.575892658E-1,1.145035573E-1,-4.671246445E0
2.729220919E2,8.839139423E-1,1.763491005E-1,-4.392563469E0
2.729320389E2,9.665371460E-1,5.147764407E-1,-4.319936373E0
2.729419859E2,9.269474030E-1,7.725084043E-1,-3.951472909E0
2.729519329E2,8.734489612E-1,1.177983720E0,-3.442727140E0
2.729618799E2,5.802482991E-1,1.570024911E0,-3.175000092E0
2.729718269E2,4.831970177E-1,1.997037423E0,-2.467387011E0
2.729817739E2,8.144926552E-1,2.304478320E0,-1.038083677E0
2.729917199E2,7.386918365E-1,2.391068714E0,-1.009124172E-1
2.730016669E2,7.390513672E-1,2.386953882E0,7.789824414E-1
2.730116139E2,8.266005577E-1,2.266821082E0,1.700603031E0
2.730215609E2,6.804605853E-1,2.222001151E0,2.243381934E0
2.730315079E2,3.147718446E-1,2.074411727E0,2.648348395E0
2.730414549E2,-1.776731294E-1,1.864065453E0,3.435915719E0
2.730514019E2,-3.342446076E-1,1.809867465E0,3.542458420E0
2.730613489E2,-7.204727165E-2,1.920222989E0,3.085901974E0
2.730712959E2,3.094624997E-1,2.505562605E0,4.045033037E0
2.730812429E2,6.606516805E-1,2.737204438E0,4.306902344E0
2.730911899E2,7.669925795E-1,1.956057796E0,4.303595744E0
2.731011369E2,3.640569290E-1,3.061653279E-2,4.732240505E0
2.731110839E2,-1.332426227E-1,-2.063062720E0,4.916705541E0
2.731210309E2,3.180349564E-1,-2.890330445E0,5.159938602E0
2.731309779E2,1.149018148E0,-2.737925400E0,4.680974457E0
2.731409249E2,1.900195106E0,-2.371324421E0,3.537823332E0
2.731508719E2,2.249134132E0,-2.232620279E0,2.246075161E0
2.731608189E2,2.109281890E0,-2.432053310E0,1.448886244E0
2.731707659E2,1.790848226E0,-2.662402178E0,1.095671149E0
2.731807129E2,1.382041313E0,-2.867388310E0,8.652926069E-1
2.731906599E2,1.037501148E0,-2.796842822E0,6.996088278E-1
2.732006069E2,6.055340715E-1,-2.722780819E0,4.063107365E-1
2.732105539E2,1.221988769E-1,-2.580733825E0,2.790846795E-1
2.732205009E2,-2.197915008E-1,-2.432882007E0,-3.695732653E-1
2.732304479E2,-5.748530732E-1,-2.162466409E0,-5.019337624E-1
2.732403949E2,-8.070063919E-1,-1.743002800E0,-6.629754370E-1
2.732503409E2,-9.083534034E-1,-1.260062548E0,-1.062806874E0
2.732602879E2,-1.091734658E0,-9.190588512E-1,-1.148090853E0
2.732702349E2,-1.279904197E0,-6.202921515E-1,-9.235618651E-1
2.732801819E2,-1.485957445E0,-2.996062868E-1,-1.568068287E0
2.732901289E2,-1.685446756E0,2.121438726E-1,-1.658641073E0
2.733000759E2,-1.669685732E0,7.723470942E-1,-1.923837445E0
2.733100229E2,-1.581489109E0,1.148368742E0,-2.569968224E0
2.733199699E2,-1.324854375E0,1.316031657E0,-2.637484269E0
2.733299169E2,-9.440745554E-1,1.261190329E0,-2.488389040E0
2.733398639E2,-6.180872396E-1,1.085947522E0,-2.755587500E0
2.733498109E2,-3.118037979E-1,7.745744448E-1,-3.109633484E0
2.733597579E2,-1.270461090E-2,5.057453796E-1,-3.545575570E0
2.733697049E2,1.261718406E-1,4.154637852E-1,-3.867467716E0
2.733796519E2,4.018884508E-1,4.022377123E-1,-4.091923029E0
2.733895989E2,7.097670494E-1,5.463289300E-1,-3.881091143E0
2.733995459E2,9.326485844E-1,7.436083947E-1,-3.602856649E0
2.734094929E2,9.018409207E-1,6.724922922E-1,-3.079197557E0
2.734194399E2,8.500378060E-1,4.838711286E-1,-2.628499437E0
2.734293869E2,8.173278970E-1,2.218413884E-1,-2.113293080E0
2.734393339E2,8.145992938E-1,1.415369620E-1,-1.267664074E0
2.734492809E2,7.673480903E-1,9.669969929E-3,-7.140151978E-1
2.734592279E2,6.254909840E-1,-1.222275830E-1,-1.569182181E-1
2.734691749E2,5.067230340E-1,-7.250904637E-2,5.175873435E-1
2.734791219E2,2.791979693E-1,-1.895321963E-2,1.258622525E0
2.734890689E2,-1.182990033E-1,-9.380318052E-3,1.939596861E0
2.734990159E2,-2.063841642E-1,4.982075512E-1,2.463048377E0
2.735089629E2,1.462977011E-2,9.680752560E-1,2.881410225E0
2.735189089E2,-1.084844153E-1,8.868887132E-1,3.719097542E0
2.735288559E2,-3.287463246E-1,7.218131176E-1,4.145261915E0
2.735388029E2,-4.786286612E-1,5.482061055E-1,4.285497442E0
2.735487499E2,-2.208551093E-1,1.070085342E0,4.650489998E0
2.735586969E2,4.415013269E-3,1.627738538E0,4.902176380E0
2.735686439E2,9.920992725E-2,1.764371888E0,4.424778703E0
2.735785909E2,-4.014013412E-1,7.363147972E-1,4.313772823E0
2.735885379E2,-8.462367504E-1,-7.486389005E-1,4.273030009E0
2.735984849E2,-8.958802691E-1,-1.809407874E0,3.765874098E0
2.736084319E2,-7.228472708E-1,-2.543579447E0,3.226587152E0
2.736183789E2,-5.601210134E-1,-3.042022714E0,2.653462955E0
2.736283259E2,-5.885943224E-1,-3.314879524E0,2.008732000E0
2.736382729E2,-5.581858774E-1,-3.206466591E0,1.504351763E0
2.736482199E2,-6.663155128E-1,-3.022808179E0,1.077059462E0
2.736581669E2,-8.760649323E-1,-2.812665972E0,7.281607819E-1
2.736681139E2,-1.124158346E0,-2.451309653E0,5.164249170E-1
2.736780609E2,-1.209047199E0,-1.982387808E0,3.491553730E-1
2.736880079E2,-1.248355106E0,-1.433098762E0,2.355977672E-1
2.736979549E2,-1.181099847E0,-8.909357174E-1,1.350467080E-1
2.737079019E2,-1.139470011E0,-3.680567899E-1,-1.162970263E-1
2.737178489E2,-1.148940161E0,-2.649104806E-2,-5.134861064E-1
2.737277959E2,-1.131562967E0,1.131453039E-1,-7.575114655E-1
2.737377429E2,-1.107128549E0,1.086186637E-1,-9.295640320E-1
2.737476899E2,-1.032745096E0,1.686185332E-1,-1.171994271E0
2.737576369E2,-1.022825075E0,2.469396845E-1,-1.467864552E0
2.737675829E2,-1.002664606E0,3.202347155E-1,-1.849239253E0
2.737775299E2,-1.028541532E0,3.619059576E-1,-2.340667323E0
2.737874769E2,-1.003213806E0,4.015899504E-1,-2.854822351E0
2.737974239E2,-9.655357372E-1,4.294784282E-1,-3.428540041E0
2.738073709E2,-9.038375987E-1,4.829755544E-1,-4.002985709E0
2.738173178E2,-7.326265197E-1,5.647322738E-1,-4.523187928E0
2.738272648E2,-4.443805689E-1,6.586690358E-1,-4.830297142E0
2.738372118E2,-1.962122382E-1,7.345460875E-1,-5.117369118E0
2.738471588E2,1.688056076E-1,9.329731780E-1,-5.213861625E0
2.738571058E2,4.552339514E-1,1.109790129E0,-5.163821154E0
2.738670528E2,6.419619327E-1,1.222277182E0,-4.953432487E0
2.738769998E2,7.968983833E-1,1.439318738E0,-4.335266018E0
2.738869468E2,8.514952245E-1,1.521484543E0,-3.493666914E0
2.738968938E2,8.666225561E-1,1.550724276E0,-2.431157078E0
2.739068408E2,8.491521721E-1,1.584058375E0,-1.221798515E0
2.739167878E2,7.793351747E-1,1.588806899E0,-1.641874766E-1
2.739267348E2,7.473337289E-1,1.749001604E0,6.352982265E-1
2.739366818E2,8.379897644E-1,1.958068946E0,1.423429222E0
2.739466288E2,9.078952740E-1,1.964268457E0,1.948165956E0
2.739565758E2,9.414461589E-1,1.853786779E0,2.386891901E0
2.739665228E2,1.074185702E0,1.660433244E0,2.887722879E0
2.739764698E2,1.232045468E0,1.590212862E0,3.307151844E0
2.739864168E2,1.339404002E0,1.579820606E0,3.894927410E0
2.739963638E2,1.399180964E0,1.828284001E0,4.256845500E0
2.740063108E2,1.611896092E0,2.384811462E0,4.452950588E0
2.740162568E2,1.539343986E0,2.268141530E0,4.430795488E0
2.740262038E2,1.206560378E0,1.570251929E0,4.482640995E0
2.740361508E2,6.800823435E-1,1.361249711E-1,4.773329474E0
2.740460978E2,2.750644264E-1,-1.295761553E0,4.767241938E0
2.740560448E2,4.072321115E-1,-2.084849738E0,4.478093031E0
2.740659918E2,7.303210357E-1,-2.364406434E0,3.646857532E0
2.740759388E2,1.115105394E0,-2.487023715E0,2.775793723E0
2.740858858E2,1.292272228E0,-2.626833858E0,2.057283770E0
2.740958328E2,1.365025916E0,-2.808077370E0,1.533122987E0
2.741057798E2,1.399866112E0,-2.873241080E0,1.347055814E0
2.741157268E2,1.243678796E0,-2.829215639E0,1.159477721E0
2.741256738E2,9.617699111E-1,-2.625259202E0,9.011845708E-1
2.741356208E2,5.349727236E-1,-2.287443189E0,5.870049030E-1
2.741455678E2,1.408214182E-1,-1.863186762E0,2.028457582E-1
2.741555148E2,-2.336214083E-1,-1.517599507E0,-1.594851458E-1
2.741654618E2,-4.834928137E-1,-1.252971191E0,-4.024246770E-1
2.741754088E2,-6.773411688E-1,-9.806976405E-1,-6.907274920E-1
2.741853558E2,-8.038376395E-1,-7.338583088E-1,-9.511121911E-1
2.741953028E2,-9.488981429E-1,-4.682035873E-1,-1.364569979E0
2.742052498E2,-1.056089008E0,-1.351701208E-1,-1.776764184E0
2.742151968E2,-1.156624133E0,2.271722584E-1,-2.254272957E0
2.742251438E2,-1.208984195E0,5.230315032E-1,-2.773853032E0
2.742350908E2,-1.185892956E0,7.428893334E-1,-3.268427489E0
2.742450378E2,-1.072123243E0,8.513980877E-1,-3.614756318E0
2.742549848E2,-9.154454912E-1,8.582857423E-1,-3.906835849E0
2.742649308E2,-8.011733557E-1,8.189323729E-1,-4.179390943E0
2.742748778E2,-6.969600391E-1,7.190014840E-1,-4.438238409E0
2.742848248E2,-6.220434657E-1,6.473917302E-1,-4.606853982E0
2.742947718E2,-5.609491253E-1,6.663176324E-1,-4.624749970E0
2.743047188E2,-5.107132106E-1,6.270729482E-1,-4.421870298E0
2.743146658E2,-4.026794694E-1,5.797740168E-1,-3.974579936E0
2.743246128E2,-2.010977331E-1,5.949100827E-1,-3.368576844E0
2.743345598E2,-7.788739756E-2,4.652837071E-1,-2.720405973E0
2.743445068E2,2.905452222E-2,2.482073426E-1,-2.127331660E0
2.743544538E2,1.459541041E-1,1.448345815E-1,-1.688940175E0
2.743644008E2,2.782090589E-1,1.435347090E-2,-1.268124250E0
2.743743478E2,4.467363390E-1,-1.032251006E-2,-9.121264654E-1
2.743842948E2,5.760600847E-1,3.327637637E-2,-4.578171051E-1
2.743942418E2,6.106902194E-1,5.004726894E-2,-6.620802283E-2
2.744041888E2,5.665978280E-1,1.194014227E-1,3.869582069E-1
2.744141358E2,4.164778751E-1,2.924399393E-1,7.472308910E-1
2.744240828E2,2.410770468E-1,5.685763796E-1,1.148991909E0
2.744340298E2,1.200566398E-1,8.287842735E-1,1.485650613E0
2.744439768E2,9.614138156E-3,8.402042511E-1,1.918431695E0
2.744539238E2,-3.781262800E-2,7.610091969E-1,2.540238056E0
2.744638708E2,6.316250056E-2,7.665307957E-1,3.115508766E0
2.744738178E2,5.108820489E-1,1.351722331E0,3.792996992E0
2.744837648E2,6.599841477E-1,1.702030921E0,4.362542694E0
2.744937108E2,3.430402087E-1,1.518174727E0,4.157636962E0
2.745036578E2,-2.164355645E-1,2.374066948E-1,4.335940202E0
2.745136048E2,-6.086467637E-1,-1.213388976E0,4.519468514E0
2.745235518E2,-5.262469237E-1,-2.089154312E0,4.423479452E0
2.745334988E2,-1.442182119E-1,-2.675409309E0,4.317906219E0
2.745434458E2,1.014239024E-1,-2.963032385E0,4.015152596E0
2.745533928E2,1.287907720E-1,-3.087098607E0,3.680642744E0
2.745633398E2,-1.081186719E-1,-3.063619990E0,3.210411415E0
2.745732868E2,-3.728933144E-1,-2.774174921E0,2.538133058E0
2.745832338E2,-5.998186375E-1,-2.226666060E0,1.908905995E0
2.745931808E2,-7.218082206E-1,-1.652457350E0,1.337914277E0
2.746031278E2,-7.628353554E-1,-1.172210398E0,8.795106965E-1
2.746130748E2,-7.692691930E-1,-8.048276462E-1,5.635142988E-1
2.746230218E2,-6.357448076E-1,-4.096644802E-1,3.546295363E-1
2.746329688E2,-5.130208142E-1,-7.054223489E-2,1.222331196E-1
2.746429158E2,-4.067910853E-1,6.121218005E-2,-4.824303746E-2
2.746528628E2,-3.190973224E-1,8.237860736E-2,-2.439429134E-1
2.746628098E2,-2.778377607E-1,5.804984137E-2,-5.926866424E-1
2.746727568E2,-2.524725392E-1,6.926487409E-2,-1.006490586E0
2.746827038E2,-2.527017501E-1,1.387053839E-1,-1.451318101E0
2.746926508E2,-2.923037723E-1,2.335097813E-1,-2.038480294E0
2.747025978E2,-3.161237209E-1,3.422623828E-1,-2.607400344E0
2.747125448E2,-2.377403332E-1,4.197415716E-1,-3.107593975E0
2.747224908E2,-1.757835285E-1,4.610700208E-1,-3.557538389E0
2.747324378E2,-2.486569387E-1,4.098379232E-1,-3.981721725E0
2.747423848E2,-1.686917330E-1,4.296080537E-1,-4.423275969E0
2.747523318E2,-1.373312151E-1,5.084432118E-1,-4.761170774E0
2.747622788E2,-1.574950460E-1,5.634996442E-1,-5.120485684E0
2.747722258E2,-1.414352296E-1,7.583676441E-1,-5.420141453E0
2.747821728E2,-1.047419049E-1,9.618586425E-1,-5.556649965E0
2.747921198E2,-1.510720988E-1,1.142564942E0,-5.478638168E0
2.748020668E2,-1.111140543E-1,1.398335165E0,-5.241354648E0
2.748120137E2,6.252413079E-2,1.626328482E0,-4.614406831E0
2.748219607E2,2.212561552E-1,1.764965526E0,-3.774482954E0
2.748319077E2,3.132705720E-1,1.884515505E0,-2.862756438E0
2.748418547E2,3.923360373E-1,1.930812881E0,-1.763983340E0
2.748518017E2,4.703329240E-1,2.014258788E0,-7.000988245E-1
2.748617487E2,4.779040450E-1,1.919536087E0,2.390078634E-1
2.748716957E2,5.741087227E-1,1.898776571E0,1.388925387E0
2.748816427E2,6.451148245E-1,1.749594073E0,2.545004706E0
2.748915897E2,6.572353716E-1,1.486152889E0,3.547618003E0
2.749015367E2,5.363098356E-1,1.253660578E0,4.442273573E0
2.749114837E2,5.859728694E-1,1.275001014E0,5.344340488E0
2.749214307E2,6.771667756E-1,1.613137748E0,5.841595309E0
2.749313777E2,1.030702005E0,2.105992246E0,6.098048925E0
2.749413237E2,1.142864758E0,1.882374693E0,6.109263884E0
2.749512707E2,1.220294172E0,1.251670624E0,6.081099601E0
2.749612177E2,1.178636561E0,-4.721973087E-1,6.698020028E0
2.749711647E2,1.108061546E0,-1.705902216E0,6.515652974E0
2.749811117E2,1.224999865E0,-2.557244975E0,5.936486848E0
2.749910587E2,1.833568569E0,-2.916627128E0,5.488977215E0
2.750010057E2,2.077163134E0,-2.944678560E0,4.461941852E0
2.750109527E2,2.179550219E0,-3.067277716E0,3.464980474E0
2.750208997E2,2.249138810E0,-3.083332708E0,2.657877603E0
2.750308467E2,2.061126561E0,-3.136258488E0,2.030659059E0
2.750407937E2,1.835025695E0,-3.117440979E0,1.526590478E0
2.750507407E2,1.661144704E0,-2.929097192E0,1.145981762E0
2.750606877E2,1.427731895E0,-2.713056900E0,7.444131178E-1
2.750706347E2,1.130167529E0,-2.446742247E0,3.061672282E-1
2.750805817E2,7.592773247E-1,-2.169911669E0,-2.726942575E-1
2.750905287E2,3.847137532E-1,-1.869925825E0,-8.428007072E-1
2.751004757E2,1.333735272E-2,-1.493827944E0,-1.342779745E0
2.751104227E2,-2.746559983E-1,-1.084737295E0,-1.848437015E0
2.751203697E2,-5.801350093E-1,-6.746158547E-1,-2.276147976E0
2.751303167E2,-9.179153551E-1,-2.880002946E-1,-2.732957021E0
2.751402627E2,-1.289285762E0,5.212787729E-2,-3.251380516E0
2.751502097E2,-1.628309372E0,3.187300441E-1,-3.692419036E0
2.751601567E2,-1.804582459E0,5.632816162E-1,-4.163604630E0
2.751701037E2,-1.904015238E0,7.462766985E-1,-4.566767811E0
2.751800507E2,-1.900458815E0,8.037549014E-1,-4.960235138E0
2.751899977E2,-1.817479224E0,8.440762773E-1,-5.213021380E0
2.751999447E2,-1.655092982E0,8.904240860E-1,-5.390192599E0
2.752098917E2,-1.390455603E0,9.681077081E-1,-5.424906349E0
2.752198387E2,-1.125235841E0,1.149058421E0,-5.456953184E0
2.752297857E2,-8.897133569E-1,1.184774018E0,-5.455325319E0
2.752397327E2,-6.970781529E-1,1.234174293E0,-5.306594957E0
2.752496797E2,-4.788280512E-1,1.237978199E0,-4.928999312E0
2.752596267E2,-3.009567744E-1,1.253541879E0,-4.321539094E0
2.752695737E2,-1.234374999E-1,1.061179886E0,-3.433465151E0
2.752795207E2,-6.346904084E-2,7.966079959E-1,-2.522506374E0
2.752894677E2,1.196428031E-2,5.499012499E-1,-1.704995459E0
2.752994147E2,1.709211302E-1,4.182768806E-1,-7.958504891E-1
2.753093617E2,2.984373553E-1,3.985587173E-1,2.630896211E-2
2.753193087E2,3.462140773E-1,4.398589536E-1,8.349157369E-1
2.753292557E2,2.319084665E-1,4.540531427E-1,1.564122001E0
2.753392027E2,1.373781390E-2,3.364400544E-1,2.225243286E0
2.753491497E2,-1.051116682E-1,1.954318907E-1,3.050452645E0
2.753590957E2,-1.681754239E-1,2.720457282E-2,3.935771965E0
2.753690427E2,-9.186531276E-2,-1.919760401E-1,4.841785752E0
2.753789897E2,1.256624385E-1,-3.767863540E-1,5.643308625E0
2.753889367E2,6.273235745E-1,-1.550934849E-1,6.235025799E0
2.753988837E2,1.070600408E0,4.588609792E-1,6.658217447E0
2.754088307E2,9.392359114E-1,8.260996706E-1,6.060658320E0
2.754187777E2,3.639051206E-1,4.534079025E-1,5.103197806E0
2.754287247E2,-5.803029706E-1,-9.319274765E-1,4.746008359E0
2.754386717E2,-1.050537077E0,-1.828368932E0,3.991036339E0
2.754486187E2,-7.905763006E-1,-2.249775279E0,3.342628071E0
2.754585657E2,-2.374823248E-1,-2.444199877E0,3.000622088E0
2.754685127E2,-1.023449850E-1,-2.760341286E0,2.269082785E0
2.754784597E2,-2.300565071E-1,-2.980937144E0,1.733879535E0
2.754884067E2,-3.185918306E-1,-2.871521122E0,1.076577067E0
